1982,ALL,ALL,0,0,0,0,0,0
1983,ALL,ALL,0.0676853397026922,0.0614850308968953,-0.073817413503153,0.128521604491927,2.07132228703559,2.1583374454876
1984,ALL,ALL,0.03525585347608,0.0598410594199926,0.0332798756458606,0.14793460690952,1.65272245175619,1.80459238913557
1985,ALL,ALL,0.0914290141143625,0.059221918934162,-0.132193285730484,0.120314214105768,4.69018983780922,1.92150415253326
1986,ALL,ALL,0.0685653436348522,0.0649076679958214,0.36383206109973,0.154156242627816,4.10007847921729,2.33720876386544
1987,ALL,ALL,0.0855108715985927,0.0639122572790328,0.21007086533316,0.155351296113309,5.35703204003441,2.07214231675722
1988,ALL,ALL,0.131839319599848,0.0592195466210984,0.227416660781191,0.150552392589472,3.56527771454156,1.93411914903965
1989,ALL,ALL,0.111069469692032,0.0691406401845392,-0.0450001671142506,0.149481902452401,9.00624042045274,2.1080962331515
1990,ALL,ALL,0.119785310172916,0.0598428372127661,0.0430816066017456,0.147282772031587,6.58392766439867,2.1521346073628
1991,ALL,ALL,0.120069041230689,0.0669991138869334,-0.124054652441371,0.155258948820757,5.09643592631438,2.20583678612978
1992,ALL,ALL,0.0312171199342197,0.0626875332388242,-0.0330983881067298,0.154329696975314,6.83639136755497,2.22372140295713
1993,ALL,ALL,0.1316700931705,0.0684849741913651,0.286357005065353,0.159732627158515,7.43972599676442,2.23552677349312
1994,ALL,ALL,0.123190873888641,0.0700048589898964,0.371389034273116,0.158248714339382,8.23507766058997,2.16172162423508
1995,ALL,ALL,0.159171860179817,0.0687558039046639,0.273725732400065,0.165629746620253,4.6004438442566,1.99332285969118
1996,ALL,ALL,0.123751072797001,0.0721915622214342,0.181302508509678,0.170751754092124,8.3903352781537,2.2941779201602
1997,ALL,ALL,0.10714754290663,0.073095363559038,0.298931750756128,0.163977396454751,4.14861931721759,2.07077264005441
1998,ALL,ALL,0.106957855329683,0.0694928822323142,0.286964519593706,0.151341283589503,8.09102600986779,2.22507129957283
1999,ALL,ALL,0.183419755826763,0.070071247265695,0.204483662179408,0.162839039285849,6.33363684799692,1.95154126104339
2000,ALL,ALL,0.275795828528567,0.0667388509023306,0.280439923574606,0.138903516901637,6.70716924800803,2.0661192366718
2001,ALL,ALL,0.236265271756065,0.062558092946747,0.22581480883881,0.158077594514233,7.16486842159671,2.16239892654662
2002,ALL,ALL,0.204575034864161,0.0726971239819582,0.194981981524429,0.156219761292925,5.64644132603767,2.08744070483553
2003,ALL,ALL,0.160194011375193,0.0693994604191013,-0.00831301257337079,0.165527507574275,6.90847257889892,2.1056122788802
2004,ALL,ALL,0.174279852661527,0.0727222530638704,0.0816975138346351,0.173146571172313,7.50406930702331,2.17304202914173
2005,ALL,ALL,0.20922421739826,0.0757630116899515,0.125596203694007,0.172187172672384,7.16365527691681,2.36170228970056
2006,ALL,ALL,0.185588036535554,0.0647252132698146,0.156745317278931,0.162063749466465,5.84188556761259,1.88939451781313
2007,ALL,ALL,0.251158042894319,0.0645877564619187,0.345192935011562,0.16261090585591,9.15630350353162,2.30232329838211
2008,ALL,ALL,0.259431387089298,0.0713952876596309,0.131083941693567,0.170240653653634,9.1358370327074,2.23903636361934
2009,ALL,ALL,0.191926146673107,0.0672274394458489,-0.00488131527027988,0.156977184818961,9.58114740376874,2.01130134416749
2010,ALL,ALL,0.269101428859047,0.0718845974943657,0.144080678092369,0.1611359515252,12.2703237813258,2.1478499759648
2011,ALL,ALL,0.201046131290953,0.0684367689921685,0.180637237060344,0.15882034361875,8.94197315542301,2.17886966395103
2012,ALL,ALL,0.246125823813247,0.0740843885199916,0.213504243121238,0.172311358477203,6.69216877671405,2.02328076374652
2013,ALL,ALL,0.34056012061145,0.0705459902936808,0.479594659175682,0.1666800382765,9.68894334481497,2.32075766870786
2014,ALL,ALL,0.369297443942801,0.0701538838454141,0.208193303989014,0.159383366158397,10.8786335186899,2.12991204823977
2015,ALL,ALL,0.374082355284761,0.0727372628071345,0.221269802729458,0.150468542964081,11.9379948647111,2.15552236994255
2016,ALL,ALL,0.490135932233946,0.0712621593414628,0.0255254464236814,0.181628483828236,8.00140584760629,2.21193312922378
